1,1,212,148,43.462,98.624,1,-1,-1,-1
1,2,547,173,26,59,1,-1,-1,-1
1,3,-6,162,30.979,70.299,1,-1,-1,-1
1,4,488,199,40.258,91.355,1,-1,-1,-1
1,5,337,215,36.706,83.294,1,-1,-1,-1
1,6,119,137,26,59,1,-1,-1,-1
1,7,232,177,33.73,76.541,1,-1,-1,-1
1,8,99,162,30.979,70.299,1,-1,-1,-1
1,9,51,187,33.73,76.541,1,-1,-1,-1
1,10,475,137,26,59,1,-1,-1,-1
1,11,319,129,26,59,1,-1,-1,-1
1,12,9,156,33.73,76.541,1,-1,-1,-1
1,13,32,172,30.979,70.299,1,-1,-1,-1
1,14,163,149,26,59,1,-1,-1,-1
1,15,470,175,28.364,64.364,1,-1,-1,-1
1,16,199,155,43.462,98.624,1,-1,-1,-1
1,17,47,141,26,59,1,-1,-1,-1
1,18,83,125,26,59,1,-1,-1,-1
2,1,218.668,148,43.462,98.624,1,-1,-1,-1
2,2,548.885,172.002,33.404,75.8014,1,-1,-1,-1
2,3,0,153.403,36.4549,82.7243,1,-1,-1,-1
2,4,489.901,198.039,36.882,83.6936,1,-1,-1,-1
2,5,337,215,36.706,83.294,1,-1,-1,-1
2,7,231.975,155.986,43.0504,97.6902,1,-1,-1,-1
2,8,103.763,166.763,30.979,70.299,1,-1,-1,-1
2,9,54.7849,200.279,26.4175,59.9473,1,-1,-1,-1
2,10,478.81,133.19,26,59,1,-1,-1,-1
2,11,319,125.19,26,59,1,-1,-1,-1
2,12,20.4199,165.5,28.641,64.9926,1,-1,-1,-1
2,13,34.8472,176.739,26.2573,59.5839,1,-1,-1,-1
2,14,149.643,130.855,33.404,75.8014,1,-1,-1,-1
2,15,469.007,186.34,39.7747,90.2582,1,-1,-1,-1
2,16,204.716,155,43.462,98.624,1,-1,-1,-1
2,17,46.9978,140.042,28.2564,64.1199,1,-1,-1,-1
2,19,63,177,26,59,1,-1,-1,-1
2,20,487,125,26,59,1,-1,-1,-1
3,1,224.639,154.163,43.462,98.624,1,-1,-1,-1
3,2,564.872,176.176,27.4732,62.3429,1,-1,-1,-1
