7,2567,749.12,152.09,33.92,53.84,1,-1,-1,-1
8,2567,751.46,155.26,32.64,53.34,1,-1,-1,-1
9,2567,753.28,155.37,33.15,53.39,1,-1,-1,-1
13,2568,771.77,156.31,35.75,60.59,1,-1,-1,-1
16,2571,796.00,161.01,40.58,63.27,1,-1,-1,-1
17,2571,803.82,168.38,40.50,70.11,1,-1,-1,-1
18,2571,810.06,164.83,43.09,79.62,1,-1,-1,-1
24,2582,970.96,163.20,44.73,95.38,1,-1,-1,-1
24,2581,917.53,156.77,42.13,101.91,1,-1,-1,-1
25,2582,996.63,166.88,48.54,109.30,1,-1,-1,-1
25,2581,935.84,161.81,44.76,104.13,1,-1,-1,-1
26,2582,1034.24,166.11,53.10,123.77,1,-1,-1,-1
27,2582,1065.55,159.56,58.64,142.90,1,-1,-1,-1
28,2582,1106.97,158.73,62.20,152.78,1,-1,-1,-1
29,2584,1095.43,146.80,76.78,159.39,1,-1,-1,-1
30,2584,1144.92,145.42,83.55,185.41,1,-1,-1,-1
42,2588,308.74,176.10,35.40,59.30,1,-1,-1,-1
43,2588,297.76,180.67,34.61,58.96,1,-1,-1,-1
44,2588,284.06,189.18,34.40,59.54,1,-1,-1,-1
45,2588,266.10,183.54,37.52,67.73,1,-1,-1,-1
46,2588,239.11,188.98,38.08,72.09,1,-1,-1,-1
47,2588,215.93,190.98,37.66,73.97,1,-1,-1,-1
48,2592,76.30,148.21,41.74,101.03,1,-1,-1,-1
48,2588,193.71,189.48,40.54,80.02,1,-1,-1,-1
49,2592,47.02,155.07,42.93,101.59,1,-1,-1,-1
49,2588,167.39,186.50,44.34,88.12,1,-1,-1,-1
50,2592,15.39,157.80,40.94,95.52,1,-1,-1,-1
50,2588,136.49,191.93,45.15,91.08,1,-1,-1,-1
51,2593,584.87,142.07,49.42,51.89,1,-1,-1,-1
51,2588,101.25,187.57,51.76,104.05,1,-1,-1,-1
52,2593,583.75,137.07,50.34,57.23,1,-1,-1,-1
53,2593,585.46,140.02,51.18,55.61,1,-1,-1,-1
54,2593,586.34,135.29,51.39,61.23,1,-1,-1,-1
55,2593,583.49,135.82,50.53,59.06,1,-1,-1,-1
56,2597,322.71,153.80,38.70,80.99,1,-1,-1,-1
57,2597,320.68,154.93,41.31,80.81,1,-1,-1,-1
58,2597,307.52,160.37,43.87,91.44,1,-1,-1,-1
59,2597,290.03,163.39,42.96,90.54,1,-1,-1,-1
59,2593,577.12,128.89,51.64,63.99,1,-1,-1,-1
60,2597,264.27,168.43,45.33,90.96,1,-1,-1,-1
60,2593,571.15,132.72,49.51,61.55,1,-1,-1,-1
61,2597,239.15,168.82,48.54,93.60,1,-1,-1,-1
61,2593,572.97,134.99,48.42,59.20,1,-1,-1,-1
62,2597,213.19,168.73,54.55,104.47,1,-1,-1,-1
62,2593,569.91,132.57,46.03,61.03,1,-1,-1,-1
63,2601,730.22,155.77,32.53,71.80,1,-1,-1,-1
63,2597,185.65,166.10,55.23,107.63,1,-1,-1,-1
63,2593,565.47,135.93,47.24,63.29,1,-1,-1,-1
64,2602,797.97,155.23,37.42,88.24,1,-1,-1,-1
